Fecha,Provincias,Puestos,Sueldo_bruto,Sueldo_neto
2011-04-01,catamarca,33905.0,4205.0,3631.0
2011-04-01,chaco,66401.0,4060.0,3546.0
2011-04-01,chubut,95946.0,9504.0,8491.0
2011-04-01,cordoba,507628.0,4729.0,4092.0
2011-04-01,corrientes,69916.0,4007.0,3463.0
2011-04-01,entre_rios,134193.0,4258.0,3662.0
2011-04-01,formosa,25522.0,3934.0,3409.0
2011-04-01,jujuy,52422.0,4472.0,3869.0
2011-04-01,la_pampa,37277.0,4564.0,3950.0
2011-04-01,la_rioja,33891.0,3958.0,3415.0
2011-04-01,mendoza,250211.0,4524.0,3939.0
2011-04-01,misiones,99169.0,3927.0,3380.0
2011-04-01,neuquen,90147.0,9356.0,8387.0
2011-04-01,provincia_buenos_aires,1922667.0,5466.0,4733.0
2011-04-01,rio_negro,101111.0,5159.0,4502.0
2011-04-01,salta,110644.0,4146.0,3603.0
2011-04-01,san_juan,84871.0,4531.0,3914.0
2011-04-01,san_luis,56588.0,5200.0,4467.0
2011-04-01,santa_cruz,58785.0,11085.0,9937.0
2011-04-01,santa_fe,501814.0,5076.0,4366.0
2011-04-01,santiago_estero,49215.0,3759.0,3261.0
2011-04-01,tierra_fuego,34401.0,9109.0,8022.0
2011-04-01,tucuman,167576.0,3819.0,3310.0
2011-07-01,caba,1587643.0,5965.0,5213.0
2011-07-01,catamarca,31110.0,4415.0,3819.0
2011-07-01,chaco,67338.0,3932.0,3441.0
2011-07-01,chubut,95834.0,9022.0,8053.0
2011-07-01,cordoba,511232.0,4441.0,3836.0
2011-07-01,corrientes,70961.0,3734.0,3224.0
2011-07-01,entre_rios,137043.0,3962.0,3403.0
2011-07-01,formosa,26844.0,3745.0,3251.0
2011-07-01,jujuy,55099.0,4304.0,3712.0
2011-07-01,la_pampa,37546.0,4309.0,3733.0
2011-07-01,la_rioja,29452.0,3906.0,3367.0
2011-07-01,mendoza,244753.0,4310.0,3749.0
2011-07-01,misiones,99990.0,3697.0,3177.0
2011-07-01,neuquen,91051.0,8289.0,7381.0
2011-07-01,provincia_buenos_aires,1938008.0,5062.0,4374.0
2011-07-01,rio_negro,99633.0,4878.0,4262.0
2011-07-01,salta,112645.0,3880.0,3368.0
2011-07-01,san_juan,85300.0,4339.0,3753.0
2011-07-01,san_luis,56818.0,4843.0,4157.0
2011-07-01,santa_cruz,58226.0,10419.0,9327.0
2011-07-01,santa_fe,506353.0,4736.0,4067.0
2011-07-01,santiago_estero,49956.0,3571.0,3097.0
2011-07-01,tierra_fuego,36344.0,9072.0,7953.0
2011-07-01,tucuman,171507.0,3688.0,3189.0
2011-10-01,caba,1600174.0,7260.0,6315.0
2011-10-01,catamarca,31531.0,5542.0,4791.0
2011-10-01,chaco,67827.0,4755.0,4149.0
2011-10-01,chubut,97486.0,10728.0,9497.0
2011-10-01,cordoba,520801.00000000006,5469.0,4710.0
2011-10-01,corrientes,72425.0,4630.0,3977.0
2011-10-01,entre_rios,144983.0,4752.0,4068.0
2011-10-01,formosa,26810.0,4678.0,4043.0
2011-10-01,jujuy,59108.0,5205.0,4487.0
2011-10-01,la_pampa,37781.0,5375.0,4638.0
2011-10-01,la_rioja,29027.0,5031.0,4316.0
2011-10-01,mendoza,249553.0,5182.0,4486.0
2011-10-01,misiones,97798.0,4647.0,3981.0
2011-10-01,neuquen,92165.0,10023.0,8883.0
2011-10-01,provincia_buenos_aires,1977892.0,6281.0,5419.0
2011-10-01,rio_negro,101378.0,5953.0,5184.0
2011-10-01,salta,117372.0,4672.0,4038.0
2011-10-01,san_juan,87985.0,5390.0,4640.0
2011-10-01,san_luis,58305.0,6096.0,5229.0
2011-10-01,santa_cruz,61056.0,12100.0,10749.0
2011-10-01,santa_fe,514894.0,5801.0,4967.0
2011-10-01,santiago_estero,49370.0,4320.0,3735.0
2011-10-01,tierra_fuego,38287.0,11662.0,10257.0
2011-10-01,tucuman,165514.0,4511.0,3883.0
2012-01-01,caba,1591317.0,7207.0,6322.0
2012-01-01,catamarca,31030.0,5063.0,4383.0
2012-01-01,chaco,68459.0,4480.0,3922.0
2012-01-01,chubut,96704.0,9828.0,8688.0
2012-01-01,cordoba,517664.0,5113.0,4418.0
2012-01-01,corrientes,71510.0,4369.0,3760.0
2012-01-01,entre_rios,137461.0,4615.0,3952.0
2012-01-01,formosa,26832.0,4254.0,3677.0
2012-01-01,jujuy,58752.0,4524.0,3900.0
2012-01-01,la_pampa,36578.0,5118.0,4433.0
2012-01-01,la_rioja,32273.000000000004,4333.0,3725.0
2012-01-01,mendoza,261623.0,4842.0,4208.0
2012-01-01,misiones,97138.0,4285.0,3674.0
2012-01-01,neuquen,94391.0,9247.0,8179.0
2012-01-01,provincia_buenos_aires,2009541.0,5918.0,5127.0
2012-01-01,rio_negro,114617.0,5370.0,4665.0
2012-01-01,salta,114603.0,4382.0,3791.0
2012-01-01,san_juan,90563.0,5418.0,4689.0
2012-01-01,san_luis,58773.0,5627.0,4835.0
2012-01-01,santa_cruz,62744.0,10881.0,9639.0
2012-01-01,santa_fe,510193.0,5498.0,4723.0
2012-01-01,santiago_estero,48171.0,4052.0,3508.0
2012-01-01,tierra_fuego,36742.0,9717.0,8578.0
2012-01-01,tucuman,154992.0,4364.0,3770.0
2012-04-01,caba,1580561.0,8347.0,7233.0
2012-04-01,catamarca,31278.0,6399.0,5546.0
2012-04-01,chaco,70425.0,5430.0,4746.0
2012-04-01,chubut,94928.0,11676.0,10211.0
2012-04-01,cordoba,509384.0,6248.0,5353.0
2012-04-01,corrientes,71524.0,5332.0,4554.0
2012-04-01,entre_rios,137471.0,5586.0,4751.0
2012-04-01,formosa,26196.0,5248.0,4513.0
2012-04-01,jujuy,52960.0,5850.0,5022.0
2012-04-01,la_pampa,36420.0,6077.0,5201.0
2012-04-01,la_rioja,30504.0,5446.0,4642.0
2012-04-01,mendoza,257570.0,5970.0,5151.0
2012-04-01,misiones,101324.0,5115.0,4354.0
2012-04-01,neuquen,91627.0,11261.0,9869.0
2012-04-01,provincia_buenos_aires,1973092.0,7089.0,6087.0
2012-04-01,rio_negro,102454.0,6769.0,5847.0
2012-04-01,salta,109232.0,5440.0,4675.0
2012-04-01,san_juan,90339.0,6713.0,5779.0
2012-04-01,san_luis,58388.0,6742.0,5746.0
2012-04-01,santa_cruz,61829.0,13499.0,11874.0
2012-04-01,santa_fe,511605.0,6630.0,5646.0
2012-04-01,santiago_estero,48620.0,4909.0,4223.0
2012-04-01,tierra_fuego,37995.0,11720.0,10247.0
2012-04-01,tucuman,171280.0,5061.0,4348.0
2012-07-01,caba,1572169.0,7662.0,6646.0
2012-07-01,catamarca,30662.0,5869.0,5071.0
2012-07-01,chaco,70156.0,5149.0,4527.0
2012-07-01,chubut,95275.0,11204.0,9869.0
2012-07-01,cordoba,506219.0,5725.0,4915.0
2012-07-01,corrientes,71277.0,4971.0,4264.0
2012-07-01,entre_rios,137047.0,5169.0,4407.0
2012-07-01,formosa,25675.0,5029.0,4319.0
2012-07-01,jujuy,54894.0,5491.0,4715.0
2012-07-01,la_pampa,36140.0,5726.0,4918.0
2012-07-01,la_rioja,28740.0,5330.0,4568.0
2012-07-01,mendoza,249146.0,5771.0,4981.0
2012-07-01,misiones,100683.0,4863.0,4154.0
2012-07-01,neuquen,92610.0,10449.0,9185.0
2012-07-01,provincia_buenos_aires,1964120.0,6542.0,5626.0
2012-07-01,rio_negro,101472.0,6480.0,5598.0
2012-07-01,salta,110223.0,5032.0,4339.0
2012-07-01,san_juan,90522.0,6459.0,5577.0
2012-07-01,san_luis,57553.0,6295.0,5386.0
2012-07-01,santa_cruz,60115.0,13095.0,11586.0
2012-07-01,santa_fe,506297.0,6096.0,5205.0
2012-07-01,santiago_estero,49145.0,4677.0,4041.0
2012-07-01,tierra_fuego,39160.0,12047.0,10588.0
2012-07-01,tucuman,174547.0,4753.0,4086.0
2012-10-01,caba,1586763.0,9251.0,8001.0
2012-10-01,catamarca,31710.0,7305.0,6302.0
2012-10-01,chaco,70100.0,6229.0,5458.0
2012-10-01,chubut,97600.0,13430.0,11792.0
2012-10-01,cordoba,515672.0,7127.0,6106.0
2012-10-01,corrientes,71994.0,6194.0,5302.0
2012-10-01,entre_rios,144570.0,6160.0,5240.0
2012-10-01,formosa,25799.0,6061.0,5186.0
2012-10-01,jujuy,58579.0,6524.0,5611.0
2012-10-01,la_pampa,36870.0,7000.0,5988.0
2012-10-01,la_rioja,29052.0,6777.0,5778.0
2012-10-01,mendoza,253022.0,6925.0,5960.0
2012-10-01,misiones,98614.0,6477.0,5577.0
2012-10-01,neuquen,94572.0,12905.0,11327.0
2012-10-01,provincia_buenos_aires,1997199.0,7965.0,6834.0
2012-10-01,rio_negro,103680.0,7722.0,6654.0
2012-10-01,salta,114466.0,6043.0,5196.0
2012-10-01,san_juan,93079.0,7694.0,6614.0
2012-10-01,san_luis,58132.0,7810.0,6670.0
2012-10-01,santa_cruz,61667.0,15411.0,13538.0
2012-10-01,santa_fe,513006.99999999994,7457.0,6355.0
2012-10-01,santiago_estero,49327.0,5657.0,4863.0
2012-10-01,tierra_fuego,41329.0,15640.0,13792.0
2012-10-01,tucuman,162809.0,5952.0,5098.0
2013-01-01,caba,1581939.0,9171.0,8002.0
2013-01-01,catamarca,32313.000000000004,6433.0,5548.0
2013-01-01,chaco,69588.0,5721.0,5008.0
2013-01-01,chubut,96895.0,12314.0,10835.0
2013-01-01,cordoba,517700.00000000006,6618.0,5680.0
2013-01-01,corrientes,71480.0,5680.0,4860.0
2013-01-01,entre_rios,137536.0,5924.0,5036.0
2013-01-01,formosa,25676.0,5554.0,4754.0
2013-01-01,jujuy,57847.0,5864.0,5091.0
2013-01-01,la_pampa,37392.0,6481.0,5551.0
2013-01-01,la_rioja,34718.0,5342.0,4558.0
2013-01-01,mendoza,268233.0,6128.0,5296.0
2013-01-01,misiones,100489.0,5551.0,4737.0
2013-01-01,neuquen,99160.0,11950.0,10512.0
2013-01-01,provincia_buenos_aires,2019352.0,7471.0,6436.0
2013-01-01,rio_negro,117101.0,6945.0,5973.0
2013-01-01,salta,113446.0,5653.0,4900.0
2013-01-01,san_juan,96907.0,7464.0,6459.0
2013-01-01,san_luis,58243.0,7252.0,6223.0
2013-01-01,santa_cruz,63200.0,14364.0,12652.0
2013-01-01,santa_fe,511701.0,6988.0,5968.0
2013-01-01,santiago_estero,49225.0,5210.0,4485.0
2013-01-01,tierra_fuego,40594.0,12118.0,10546.0
2013-01-01,tucuman,155250.0,5638.0,4838.0
2013-04-01,caba,1573346.0,10589.0,9163.0
2013-04-01,catamarca,33467.0,7556.0,6489.0
2013-04-01,chaco,72047.0,6896.0,6039.0
2013-04-01,chubut,95099.0,14869.0,13022.0
2013-04-01,cordoba,514174.0,7948.0,6795.0
2013-04-01,corrientes,71481.0,6878.0,5877.0
2013-04-01,entre_rios,138024.0,7102.0,6026.0
2013-04-01,formosa,26033.0,6801.0,5822.0
2013-04-01,jujuy,54014.0,7342.0,6313.0
2013-04-01,la_pampa,37441.0,7799.0,6666.0
2013-04-01,la_rioja,33378.0,6801.0,5790.0
2013-04-01,mendoza,262535.0,7466.0,6441.0
2013-04-01,misiones,105831.0,6468.0,5503.0
2013-04-01,neuquen,96236.0,14871.0,13065.0
2013-04-01,provincia_buenos_aires,1989562.0,8946.0,7674.0
2013-04-01,rio_negro,106358.0,8735.0,7507.0
2013-04-01,salta,107930.0,6926.0,5952.0
2013-04-01,san_juan,96688.0,9091.0,7832.0
2013-04-01,san_luis,58395.0,8708.0,7432.0
2013-04-01,santa_cruz,62184.0,17430.0,15314.0
2013-04-01,santa_fe,515065.00000000006,8428.0,7181.0
2013-04-01,santiago_estero,50677.0,6174.0,5294.0
2013-04-01,tierra_fuego,40887.0,14587.0,12687.0
2013-04-01,tucuman,172181.0,6398.0,5481.0
2013-07-01,caba,1576303.0,9636.0,8340.0
2013-07-01,catamarca,32537.0,7432.0,6391.0
2013-07-01,chaco,75050.0,6453.0,5670.0
2013-07-01,chubut,95919.0,13872.0,12185.0
2013-07-01,cordoba,514621.0,7280.0,6238.0
2013-07-01,corrientes,71700.0,6323.0,5417.0
2013-07-01,entre_rios,139098.0,6529.0,5556.0
2013-07-01,formosa,26740.0,6296.0,5408.0
2013-07-01,jujuy,56298.0,7127.0,6176.0
2013-07-01,la_pampa,37455.0,7226.0,6195.0
2013-07-01,la_rioja,30857.0,6740.0,5756.0
2013-07-01,mendoza,249500.0,6969.0,6004.0
2013-07-01,misiones,106089.0,6079.0,5190.0
2013-07-01,neuquen,98954.0,13874.0,12215.0
2013-07-01,provincia_buenos_aires,1990431.0,8195.0,7036.0
2013-07-01,rio_negro,106451.0,8222.0,7092.0
2013-07-01,salta,110384.0,6455.0,5575.0
2013-07-01,san_juan,92554.0,8210.0,7101.0
2013-07-01,san_luis,58373.0,7954.0,6806.0
2013-07-01,santa_cruz,60746.0,16816.0,14866.0
2013-07-01,santa_fe,513719.00000000006,7748.0,6606.0
2013-07-01,santiago_estero,50953.0,5881.0,5065.0
2013-07-01,tierra_fuego,41941.0,14977.0,13219.0
2013-07-01,tucuman,171495.0,5977.0,5126.0
2013-10-01,caba,1587278.0,11732.0,10153.0
2013-10-01,catamarca,32514.000000000004,9345.0,8046.0
2013-10-01,chaco,100739.0,8281.0,7576.0
2013-10-01,chubut,99343.0,16124.0,14102.0
2013-10-01,cordoba,519517.00000000006,9050.0,7758.0
2013-10-01,corrientes,72588.0,7734.0,6624.0
2013-10-01,entre_rios,142686.0,7857.0,6682.0
2013-10-01,formosa,28015.0,7678.0,6578.0
2013-10-01,jujuy,59825.0,8202.0,7121.0
2013-10-01,la_pampa,37336.0,8808.0,7543.0
2013-10-01,la_rioja,30250.0,8551.0,7308.0
2013-10-01,mendoza,250403.0,8324.0,7161.0
2013-10-01,misiones,103584.0,7445.0,6352.0
2013-10-01,neuquen,101363.0,16755.0,14730.0
2013-10-01,provincia_buenos_aires,2012671.0,10024.0,8604.0
2013-10-01,rio_negro,107083.0,9835.0,8478.0
2013-10-01,salta,117939.0,7575.0,6562.0
2013-10-01,san_juan,91699.0,9641.0,8345.0
2013-10-01,san_luis,59492.0,9782.0,8371.0
2013-10-01,santa_cruz,62222.0,19371.0,17035.0
2013-10-01,santa_fe,518828.99999999994,9461.0,8074.0
2013-10-01,santiago_estero,52277.0,7170.0,6159.0
2013-10-01,tierra_fuego,43299.0,19541.0,17198.0
2013-10-01,tucuman,158455.0,7559.0,6472.0
2014-01-01,caba,1574764.0,11831.0,10325.0
2014-01-01,catamarca,32131.0,8269.0,7112.0
2014-01-01,chaco,74463.0,7255.0,6353.0
2014-01-01,chubut,99539.0,15667.0,13813.0
2014-01-01,cordoba,515707.0,8421.0,7213.0
2014-01-01,corrientes,71772.0,7257.0,6206.0
2014-01-01,entre_rios,137460.0,7542.0,6406.0
2014-01-01,formosa,27686.0,7146.0,6107.0
2014-01-01,jujuy,59576.0,7299.0,6363.0
2014-01-01,la_pampa,36470.0,8461.0,7241.0
2014-01-01,la_rioja,32923.0,7203.0,6167.0
2014-01-01,mendoza,261317.0,7695.0,6648.0
2014-01-01,misiones,102270.0,6904.0,5882.0
2014-01-01,neuquen,106899.0,16394.0,14526.0
2014-01-01,provincia_buenos_aires,2017649.0,9536.0,8220.0
2014-01-01,rio_negro,118430.0,8989.0,7725.0
2014-01-01,salta,118875.0,7130.0,6198.0
2014-01-01,san_juan,88933.0,8518.0,7349.0
2014-01-01,san_luis,59985.0,8771.0,7513.0
2014-01-01,santa_cruz,62984.0,18802.0,16659.0
2014-01-01,santa_fe,510823.0,8910.0,7601.0
2014-01-01,santiago_estero,51876.0,6705.0,5744.0
2014-01-01,tierra_fuego,39943.0,15074.0,13109.0
2014-01-01,tucuman,150414.0,7216.0,6182.0
2014-04-01,caba,1571103.0,13908.0,12011.0
2014-04-01,catamarca,33063.0,9863.0,8410.0
2014-04-01,chaco,76045.0,9062.0,7863.0
2014-04-01,chubut,98337.0,19463.0,16966.0
2014-04-01,cordoba,509139.0,10527.0,8962.0
2014-04-01,corrientes,72299.0,9052.0,7692.0
2014-04-01,entre_rios,138587.0,9374.0,7923.0
2014-04-01,formosa,27763.0,9104.0,7737.0
2014-04-01,jujuy,54088.0,9472.0,8120.0
2014-04-01,la_pampa,36658.0,10392.0,8824.0
2014-04-01,la_rioja,31846.0,9111.0,7740.0
2014-04-01,mendoza,258007.99999999997,9638.0,8264.0
2014-04-01,misiones,108154.0,8357.0,7071.0
2014-04-01,neuquen,104475.0,20353.0,17882.0
2014-04-01,provincia_buenos_aires,1993763.0,11831.0,10137.0
2014-04-01,rio_negro,108473.0,11596.0,9928.0
2014-04-01,salta,113537.0,8915.0,7631.0
2014-04-01,san_juan,84960.0,10147.0,8663.0
2014-04-01,san_luis,59502.0,10921.0,9292.0
2014-04-01,santa_cruz,63227.0,22823.0,19967.0
2014-04-01,santa_fe,515361.0,11149.0,9475.0
2014-04-01,santiago_estero,53973.0,8344.0,7091.0
2014-04-01,tierra_fuego,39760.0,19351.0,16744.0
2014-04-01,tucuman,164156.0,8374.0,7117.0
2014-07-01,caba,1575669.0,13039.0,11247.0
2014-07-01,catamarca,32383.000000000004,9917.0,8484.0
2014-07-01,chaco,76700.0,8604.0,7454.0
2014-07-01,chubut,100061.0,18786.0,16390.0
2014-07-01,cordoba,508233.0,9817.0,8375.0
2014-07-01,corrientes,72887.0,8287.0,7037.0
2014-07-01,entre_rios,140163.0,8690.0,7358.0
2014-07-01,formosa,26903.0,8380.0,7122.0
2014-07-01,jujuy,57144.0,9335.0,8033.0
2014-07-01,la_pampa,36920.0,9899.0,8427.0
2014-07-01,la_rioja,30195.0,8697.0,7363.0
2014-07-01,mendoza,248928.0,9225.0,7899.0
2014-07-01,misiones,108045.0,8049.0,6830.0
2014-07-01,neuquen,106872.0,19315.0,16950.0
2014-07-01,provincia_buenos_aires,1987301.0,10937.0,9349.0
2014-07-01,rio_negro,109632.0,11104.0,9509.0
2014-07-01,salta,116762.0,8397.0,7204.0
2014-07-01,san_juan,84069.0,9390.0,8004.0
2014-07-01,san_luis,59746.0,10235.0,8700.0
2014-07-01,santa_cruz,62686.0,22872.0,20084.0
2014-07-01,santa_fe,515113.00000000006,10341.0,8785.0
2014-07-01,santiago_estero,53262.0,7810.0,6648.0
2014-07-01,tierra_fuego,40573.0,19572.0,16986.0
2014-07-01,tucuman,169980.0,7897.0,6717.0
2014-10-01,caba,1589255.0,15934.0,13722.0
2014-10-01,catamarca,32975.0,12261.0,10472.0
2014-10-01,chaco,76702.0,10509.0,9068.0
2014-10-01,chubut,103402.0,22894.0,19914.0
2014-10-01,cordoba,511113.0,12273.0,10501.0
2014-10-01,corrientes,73895.0,10444.0,8869.0
2014-10-01,entre_rios,146243.0,10593.0,9027.0
2014-10-01,formosa,26728.0,10229.0,8672.0
2014-10-01,jujuy,61906.0,11098.0,9557.0
2014-10-01,la_pampa,37460.0,12124.0,10351.0
2014-10-01,la_rioja,29998.0,10991.0,9287.0
2014-10-01,mendoza,253619.0,11078.0,9460.0
2014-10-01,misiones,105305.0,10061.0,8549.0
2014-10-01,neuquen,110390.0,23817.0,20857.0
2014-10-01,provincia_buenos_aires,2013862.0,13512.0,11562.0
2014-10-01,rio_negro,111599.0,13504.0,11546.0
2014-10-01,salta,123951.0,10236.0,8800.0
2014-10-01,san_juan,85235.0,11414.0,9723.0
2014-10-01,san_luis,60724.0,12863.0,10914.0
2014-10-01,santa_cruz,64212.99999999999,26996.0,23590.0
2014-10-01,santa_fe,520063.0,12698.0,10846.0
2014-10-01,santiago_estero,52162.0,9345.0,7934.0
2014-10-01,tierra_fuego,41061.0,25396.0,22043.0
2014-10-01,tucuman,164613.0,10045.0,8512.0
2015-01-01,caba,1594088.0,15657.0,13597.0
2015-01-01,catamarca,33736.0,10860.0,9312.0
2015-01-01,chaco,76077.0,9521.0,8196.0
2015-01-01,chubut,103806.0,22308.0,19641.0
2015-01-01,cordoba,515780.0,11152.0,9547.0
2015-01-01,corrientes,74263.0,9473.0,8037.0
2015-01-01,entre_rios,140426.0,10025.0,8542.0
2015-01-01,formosa,26738.0,9349.0,7923.0
2015-01-01,jujuy,62936.0,9520.0,8247.0
2015-01-01,la_pampa,37240.0,11269.0,9644.0
2015-01-01,la_rioja,35981.0,8648.0,7315.0
2015-01-01,mendoza,266985.0,10161.0,8738.0
2015-01-01,misiones,107853.0,9428.0,8066.0
2015-01-01,neuquen,116606.0,23442.0,20802.0
2015-01-01,provincia_buenos_aires,2043540.0,12630.0,10861.0
2015-01-01,rio_negro,122405.0,12291.0,10542.0
2015-01-01,salta,125886.0,9519.0,8233.0
2015-01-01,san_juan,87031.0,10819.0,9272.0
2015-01-01,san_luis,63477.0,11381.0,9692.0
2015-01-01,santa_cruz,64834.0,26221.0,23189.0
2015-01-01,santa_fe,517405.0,11796.0,10103.0
2015-01-01,santiago_estero,51893.0,8551.0,7260.0
2015-01-01,tierra_fuego,38998.0,20893.0,18054.0
2015-01-01,tucuman,159709.0,9315.0,7919.0
2015-04-01,caba,1605008.0,18187.0,15640.0
2015-04-01,catamarca,34191.0,12724.0,10779.0
2015-04-01,chaco,78872.0,11601.0,9937.0
2015-04-01,chubut,102138.0,26092.0,22735.0
2015-04-01,cordoba,515506.0,13645.0,11625.0
2015-04-01,corrientes,76319.0,11467.0,9720.0
2015-04-01,entre_rios,142073.0,12279.0,10439.0
2015-04-01,formosa,28054.0,11720.0,9892.0
2015-04-01,jujuy,56127.0,12517.0,10656.0
2015-04-01,la_pampa,37819.0,13511.0,11497.0
2015-04-01,la_rioja,35053.0,11005.0,9261.0
2015-04-01,mendoza,264639.0,12474.0,10659.0
2015-04-01,misiones,115969.0,11012.0,9430.0
2015-04-01,neuquen,114365.0,27636.0,24287.0
2015-04-01,provincia_buenos_aires,2038838.0,15185.0,12985.0
2015-04-01,rio_negro,114745.0,15291.0,13046.0
2015-04-01,salta,120845.0,11829.0,10102.0
2015-04-01,san_juan,87085.0,12713.0,10809.0
2015-04-01,san_luis,65732.0,13753.0,11678.0
2015-04-01,santa_cruz,64712.0,30425.0,26607.0
2015-04-01,santa_fe,525751.0,14389.0,12293.0
2015-04-01,santiago_estero,53059.0,10479.0,8849.0
2015-04-01,tierra_fuego,40647.0,25979.0,22329.0
2015-04-01,tucuman,173198.0,10733.0,9067.0
